,Body,Year,Positive,Neutral,Negative,Compound
108,"Ur rig looks nice. I like ur computer table also. I'll get something similar for my new place Alright thanks, coz I sometimes browse taobao out of boredom will see some pretty nice furniture that costs at least 20-30% cheaper than if I get them in Singapore(shipping not included yet) For the sofa, it looks nice, but I doubt I have any space to place them in my parent's place for the time being, unless they ok to throw the current one and use urs",2020,0.327,0.573,0.09966666666666667,0.44073333333333337
109,"We bought from many random places ah. My dining table from Helping Hands (they hire ex cons to do carpentry), MIL bedframe from FortyTwo, her console from Castlery. Chairs are all from Comfort besides study chairs (Ergohuman). Shower sets from Hansgrohe and Grohe stores, then other sanitary stuff from a shop that our contractor recommended. MBR bed and frame from Robinsons Tempur. I remember for the 2 months when the renovation was ongoing, every weekend was spent chionging to all these shops. glad that's over, now we just lepak at home on weekends.",2016,0.09557142857142857,0.9044285714285715,0.0,0.18832857142857143
110,I'll summarise my furniture shopping: Shoe cabinet: Lim's LR TV console: Ethnicraft Coffee table: Galanga Living Sofa: Hommage Lifestyle Dining table: Helping Hands Dining chairs + bar counter chairs + dresser chair: Comfort Study room chair: Ergohuman from Apres Marketing MIL room bedframe: FortyTwo MIL mattress: Dunlopillo (sp?) MIL TV console: Castlery MBR bedframe + mattress: Tempur from Robinsons Bedside tables: IKEA Small things like display ladder and shelves: Ki-mono,2016,0.10400000000000001,0.896,0.0,0.46655
111,"Their storagebed is one of the best I have seen so far, but I didn't buy it as I am thinking to reuse my old frame. It is generally cheaper to buy with a bundle. If u plan to go with storage can go with theirs. However whether u want a hydraulic storage bed is entirely dependent on whether u have the use for the space below, some say its easier to get frames with leg for easy cleaning under the bed. Personally I rather not have legs so won't see don't see and no need to clean lol... But if ur furnishing requires wooden frame then u have to look elsewhere, most peeps would go to scanteak castlery etc to find wooden frames, there's a lack of those in IMM if u are interested in one. Most importantly remember whatever frame u buy always get one without gaps at the base which is very common in wooden frames. Even if it is fully wrapped with leather or fabric try to press and feel if it is slatted under the exterior. If u get slatted base ur warranty will likely be voided base on experiences of many.",2019,0.08088888888888889,0.9123333333333333,0.0067777777777777775,0.23765555555555556
112,Gixx 1. Your reno total how much? 2. Your furniture and electric app how much? Need a gauge for my house soon...,2016,0.0,1.0,0.0,0.0
113,I'll tell the designer,2016,0.0,1.0,0.0,0.0
114,Lobang is robinsons liao. No brainer. I thinking got time go taka grab my pillows boh. Both my young ones also hogging onto my old empire down...,2019,0.0,0.828,0.172,-0.074
115,"That's kind of too long right, console already run out of TV feature wall. Your feature wall is 6ft?",2016,0.0,1.0,0.0,0.0
116,how is the mattress? thinking about getting one,2020,0.0,1.0,0.0,0.0
117,"Thanks for the offer, but for new home, I think most of us will want to buy everything new.",2020,0.175,0.825,0.0,0.34
118,"Yassss anything made by carpenter jin ex. Looked at my quote 2.8m table 1.615k plus wall hung shelves 1.45k. Total over 3k Honestly need these for practical reasons and don't foresee ourselves spending much time at the desk, so taobao it will be!",2016,0.041666666666666664,0.9583333333333334,0.0,0.16976666666666665
119,Ok.. Thx a lot for the info..,2016,0.333,0.667,0.0,0.3612
120,"Good mattress is one without memory foam especially not on the top (because of heat and VOC, Webmd says not suitable for babies too), The more funny layers there is the more foam you are getting so the more easier to sag. General natural latex full or with pocket spring is best desired. Cooling natural fabric is good. Cooling gel on top is no good (chemicals) Many asking about JB mylatex's full latex but like nobody bought any, got one bro bought from SG on qoo10 the Tara model, shop name is medalion (maybe spell wrong). To skip mylatex carson (search few pages back to know why) Good place to search for mattress and furniture is Furniture mall and IMM. In IMM you will also find the Maxcoil shop that alot of bros here bought the Jardin or Royal brilliance. Myself included. It is better to buy the frame with the mattress as there is normally package deal. If you buying wooden frame make sure there is no gaps at the base aka slatted base. Popular for wooden frame I think is scanteak and Castlery. ++ Attention bros that haven't payment finish at the imm maxcoil shop, other than grabpay now they accept paywave. Used my UOB PPV for 1k deposit. 4000 miles into pocket",2019,0.18946153846153846,0.7964615384615384,0.014076923076923077,0.40363076923076924
121,Thx bro. Appreciate the post. Btw are memory foam really that bad even if there's some cooling material on top? I using memory foam pillow and they are quite comfy. Not sure how it would feel on the entire body. Looks like I've gotta make a trip to IMM.,2019,0.27466666666666667,0.6616666666666666,0.06366666666666666,0.07138333333333333
122,"Not at all practical to have a monitor with smaller laptop as most of the time I am lounging on the L-Sofa (if not using HP in bed ....that short-lived MossixxTablet PC supposed to be like ""bigger than HP"" ipad or notebk for bed use but .....) Nvm Guess got to bite bullet n pay more for the 15.6"" laotops .. If my laptop confirmed no point to repair tomorrow - then can explore this Castlery PC place at Funan Centre that has reburbished laptops (better than the scammy Sim Lim ones ??) Hmnm think I saw a TOSHIBA refurbished laptop somewhere too Sent from OPPO CPH1725 using GAGT",2020,0.009666666666666667,0.955,0.035333333333333335,-0.11163333333333333
123,Actually you only need wireless kb and mouse and monitor. Where the location of the laptop or minipc does not matter.,2020,0.0,0.9515,0.0485,-0.00955
124,"Wow! Finally someone who went to all the shops I went to. For dormiente, was the one you tried the one where u could split the mattress into the male and female one? I remember the 18cm version was their classic range. The lady actually introduced the 23cm range with the horsehair? For me as she said I was slighty heavier (90kg heavy to german company meh... ) You are right to say 18cm is on the thin side though but I would say with a full latex mattress that is unlikely to affect the feel or performance of the mattress. From her explanations I also heard they had a coconut coir version used in their firmest bed, if u were looking at that version, I would strongly suggest going without the coconut (again) With European bedding I was actually looking at heveya 1, the one with only 1 layer of latex. This solely based on my personal logic that if I do use different layers of latex they must be varying densities which makes my money less worthwhile if I get lower density one . I remember this is 19cm high, still abit low. But the price range also on the lower side. I ultimately decided with european bedding over dormiente as I done some research online and found that the Latexco company was alot more renown and seems to be the largest latex MNC that even have plants in USA. I was also slightly skeptical about the horse hair on the Dormiente tbh. At the IMM shop, actually I tried the maxcoil relaxer which was their latex mattress first and that was what I shortlisted. It didn't have the fanciful 7 zone latex like the 2 brands neither was it Organic latex (although I personally think natural is enough, organic probably doesn't matter since not food..) but the price also more attractive obviously. This one was a 25cm so actually more good height for us. The very friendly guy then told us to try the royal brilliance, said it was their best selling model. If u followed my post u would have known for I actually only look at full latex mattress... but eventually the feel of the mattress was good and convincingly enough that the 4"" of latex at the top is good enough (this time I was called average weight hahahahah). More importantly the latex is also made by latexco so they were actually similar to what I saw at European bedding, plus the info presented on the mattress were similar. Honestly if u ask me, I would only choose between the heveya 1 and royal brilliance. (My wife doesn't like the maxcoil relaxer for unknown reasons). U would have seen another bro chaos that had booked the relaxer but seems his partner also like royal better ************************************ As for hilker, I do remember searching on it being a malaysian company licensed from the germans. So the price doesn't make sense at all. For the frame, I would reccomend not getting from dormiente or european bedding. Afterall they are latex producers not wood company... u may be better off with scanteak or castlery etc for wooden frames? Any idea btw if the aussino is like the old aussino or they sell completely diff stuff now? Think they disappeared for a long time",2019,0.13434615384615384,0.819923076923077,0.04576923076923077,0.2387269230769231
125,Bro just curious. Any reason why you didn't consider getha or mylatex?,2019,0.2675,0.7325,0.0,0.1591
126,"For dormiente, i was not served by the owner but a new salesman who just joined the company. The 18cm one is indeed the one which has 1 side each for male and female. I was also introduced to the 23cm one which i think is the one u mentioned it with the horsehair. It seems to be more comfortable but it is around 2k more than the classic range. For european bedding, we didn't tried heveya 1 as the sales person (i think he is a part-timer) mentioned it is typically for younger crowd, so we only tried heveya 2 and 3. For Hilker, i tried to google and it seems to be a legit German company but they do have cooperation partners in Malaysia and Taiwan. I guess we probably have to go back try again as it can get really confusing when buying a mattress. Overall, we were quite impressed by the sales person from Hilker, Dormiente (tho he is relatively new to the company but not the industry) and Unispring. They seem to be very knowledgeable and also taught us what to look out for when selecting a bed and not hardselling or pushy. We will probably drop by Scanteak and Castlery as the price of the bed frames seem to be more reasonable. Kind of strange tho that both Dormiente and European Bedding selling bed frames with slatted based (tho the gaps for slatted base may be smaller than the usual slatted base in other wooden frames) I wonder now if it is easy to find EU Queen bed frames and bedsheets in Singapore . I have not been to the Aussino store at HBF so can't really comment much. Lastly, @Pacificstorm and fellow forumers, thanks for sharing, have learnt quite a lot from all the posts in this thread.",2019,0.04584615384615385,0.9350769230769231,0.019076923076923078,0.09343846153846154
127,"Nice to see your response bro. For the european bedding, I am guessing maybe the part timer wanted more commission so push the more ex heveya 2 and 3. Didn't had this issue when I was there. In fact comparing heveya 1 which was 19cm of full latex, the 18cm at dormiente would be obsolete base on the part timer's logic, which obviously wasn't the case. In fact I am quite sure with 18 or 19cm it is more than adequate to withhold my weight, I think I wasnt even using any more than 2 inches of the latex (in terms of depression into the mattress) Did u also try the maxcoil relaxer by any chance? I feel it felt quite similar to the firm one I tried at dormiente. Though it seems most people preferred Royal Brilliance instead... As for Hilker, if u went to their website u would see they are manufactured under Hilker Sdn Bhd, did some googling and it pointed to the following links below. Apparently they are under a licensing right of the germany company but made by a factory that produces a few different brands in Malaysia. Their pricing would be more relevant if it was german made like dormiente, but I don't think it would be reasonable to pay for a ""royalty or licensing"" fee made in Malaysia. https://buy.ramcreditinfo.com.my/index.php/search/Malaysia-Company/1109958/HILKER-MALAYSIA-SDN.-BHD The malaysian factory that licenses different brands, https://www.luxurysleep.com Hope to hear from you again",2019,0.0862,0.8943,0.0196,0.17718
