,Body,Year,Positive,Neutral,Negative,Compound
85,Bro just curious. Any reason why you didn't consider getha or mylatex?,2019,0.2675,0.7325,0.0,0.1591
86,"For dormiente, i was not served by the owner but a new salesman who just joined the company. The 18cm one is indeed the one which has 1 side each for male and female. I was also introduced to the 23cm one which i think is the one u mentioned it with the horsehair. It seems to be more comfortable but it is around 2k more than the classic range. For european bedding, we didn't tried heveya 1 as the sales person (i think he is a part-timer) mentioned it is typically for younger crowd, so we only tried heveya 2 and 3. For Hilker, i tried to google and it seems to be a legit German company but they do have cooperation partners in Malaysia and Taiwan. I guess we probably have to go back try again as it can get really confusing when buying a mattress. Overall, we were quite impressed by the sales person from Hilker, Dormiente (tho he is relatively new to the company but not the industry) and Unispring. They seem to be very knowledgeable and also taught us what to look out for when selecting a bed and not hardselling or pushy. We will probably drop by Scanteak and Castlery as the price of the bed frames seem to be more reasonable. Kind of strange tho that both Dormiente and European Bedding selling bed frames with slatted based (tho the gaps for slatted base may be smaller than the usual slatted base in other wooden frames) I wonder now if it is easy to find EU Queen bed frames and bedsheets in Singapore . I have not been to the Aussino store at HBF so can't really comment much. Lastly, @Pacificstorm and fellow forumers, thanks for sharing, have learnt quite a lot from all the posts in this thread.",2019,0.04584615384615385,0.9350769230769231,0.019076923076923078,0.09343846153846154
87,"Nice to see your response bro. For the european bedding, I am guessing maybe the part timer wanted more commission so push the more ex heveya 2 and 3. Didn't had this issue when I was there. In fact comparing heveya 1 which was 19cm of full latex, the 18cm at dormiente would be obsolete base on the part timer's logic, which obviously wasn't the case. In fact I am quite sure with 18 or 19cm it is more than adequate to withhold my weight, I think I wasnt even using any more than 2 inches of the latex (in terms of depression into the mattress) Did u also try the maxcoil relaxer by any chance? I feel it felt quite similar to the firm one I tried at dormiente. Though it seems most people preferred Royal Brilliance instead... As for Hilker, if u went to their website u would see they are manufactured under Hilker Sdn Bhd, did some googling and it pointed to the following links below. Apparently they are under a licensing right of the germany company but made by a factory that produces a few different brands in Malaysia. Their pricing would be more relevant if it was german made like dormiente, but I don't think it would be reasonable to pay for a ""royalty or licensing"" fee made in Malaysia. https://buy.ramcreditinfo.com.my/index.php/search/Malaysia-Company/1109958/HILKER-MALAYSIA-SDN.-BHD The malaysian factory that licenses different brands, https://www.luxurysleep.com Hope to hear from you again",2019,0.0862,0.8943,0.0196,0.17718
88,"I like the bedframe in Pomelo (Tan Boon Liat building) My current bedframe is kinda old, but since it is still working, then maybe still save money lor.",2016,0.195,0.805,0.0,0.7227
89,"Most companies use the dunlop vulcanization method for producing the latex, not that there are no synthetic material used but the chance is lesser. More or less, there should be some stabilisers. Even if there's any, I reckon that it will still be better than memory foam or high density foam made out of petroleum, which also traps the most heat. All I can see from the online description for Mylatex is they label as fully natural with nothing synthetic for most range. Their price is the cheapest and they been around for quite some time. Of course, how true are their words will be up to you to decide. That easyhouse website is the cheapest but I could also find such prices from a brick and mortar shop at Alexandra Village. I've tried Mylatex from a shop at IMM, their prices are pricey. Scanteak and Tilamking also have latex top range. There are also brands like Getha, dormiente, etc. You can check those out if you want. Mylatex seems to sell via reseller network, don't expect those sales staff's knowledge to be much.",2018,0.09316666666666666,0.90175,0.005083333333333333,0.17908333333333334
90,"Hi guys reading through the thread, will probably go for latex plus spring. Read that the more affordable Brand‚Äôs are tilam king, mylatex and scanteak. Going through their websites, they have many different ranges and products. So just wondering if there‚Äôs specific range I should look at.. looking at a king size bed. Firmness I will do a physical test to assess which works best..",2018,0.0,1.0,0.0,0.0
91,"yeah sometimes life gets in the way too.. but if you can afford it, bite the bullet.. your total expenditure will be lesser if you went for quality now..
 
 
 
 eg u buy ikea furniture now, dont like cos it doesnt age well and feels cheap.. u buy a replacement set from scanteak... should just go to scanteak from day one.. (not saying scanteak is quality, its just relative, feel free to scale accordingly)
 
 
 
 you save the initial outlay for ikea furniture, the time spent fretting over it, the new shopping efforts, and the new moving and disposal efforts (your time isnt free)
 
 
 
 edit: some people like the long term project aspect.. best to go with what feels right to you, and within your means of course",2021,0.116,0.83,0.054,0.891
92,"hmm, best bet is to get it custom ba... can start with those neighbourhood carpentry shops
 
 
 
 i heard my colleague got custom builds from scanteak though.. maybe can check with the shop?
 
 
 
 i agree with not choosing ikea... seems good at the start because cheap.. but after a while u end up looking for replacements because it looks cheap.. bite the bullet and get something bespoke, at least you will be happy with the finish",2021,0.157,0.843,0.0,0.73315
93,scanteak?,2021,0.0,1.0,0.0,0.0
94,"I bought from one of those chain stores like Scanteak maybe 15 years ago when I moved house.
 
 
 
 Itâ€™s very heavy as it is wooden, and I also like very high beds so my bed + the thick mattress also makes it very high. So I have the same problem as you, but Iâ€™m quite happy with it.",2020,0.18,0.7863333333333333,0.03366666666666667,0.4690666666666667
95,"My parents got excellent wedding gifts. All these are almost 40 years old:
 
 
 
 1) Takahi slowcooker. It only has three settings - Off, High, Auto.
 
 
 
 2) Zojirushi boiler with only Boil and Warm settings. I'm not certain how healthy it is to use such an old boiler but we're not dead yet so... 
 
 
 
 3) Le creuset pot that looks good as new. We baby it though. 
 
 
 
 Various Scanteak furniture that are 20+ years old. Still solid despite our v rough treatment (e.g. water stains, scratches). 
 
 
 
 Surprisingly, a STAR Living junior wardrobe made of shitty material has lasted us almost 30 years. It's refusal to break down = uncle still using a kiddy pastel blue wardrobe. We stack 10kg luggages on the thing all the time and it's still perfectly fine? I hate it so much.",2020,0.11538461538461538,0.8207692307692308,0.0636923076923077,0.1211
96,Where did you get a sofa cover from? I have a sofa from scanteak with removable covers. The fabric is starting to 'ball up'.,2019,0.0,1.0,0.0,0.0
97,This is such an underrated household item. Only I'd suggest getting solid wooden ones. Plastic ones might crack due to UV/heat exposure. I have an old school stool from a primary school science lab that I use as my nightstand and another new one from Scanteak. Endlessly useful.,2019,0.191,0.809,0.0,0.1187
98,"If you said Scanteak, I might agree. Don't see a resemblance to Ikea furniture.",2019,0.1665,0.8335,0.0,0.1806
99,"Scanteak, my family has been using that brand since forever. They have a showroom at Katong that you can go down and take a look and try their different beds.",2019,0.0,1.0,0.0,0.0
100,"Got most of my stuff from Commune, Castlery, Hipvan, Etch and Bolts, Born in Colour and Scanteak! If you like marble, can consider Martlewood amd Greyhammer too. The Tan Boon Liat building also has many furniture stores",2018,0.07233333333333333,0.9276666666666666,0.0,0.12040000000000001
101,"Scanteak?
 
 
 
 There are non MDF table in IKEA but it cost hundreds of dollars for a small one.",2018,0.0,1.0,0.0,0.0
102,[scanteak?](https://www.scanteak.com.sg/dining/tables.html),2018,0.0,1.0,0.0,0.0
103,"Iâ€™m looking for a good quality wardrobe. Looked at scanteak and wasnâ€™t exactly impressed (only the doors are teakwood). IKEA quality really cui. Went around some old-school neighbourhood furniture stores and found some seemingly decent ones, but I was wondering if anyone here have other recommendations?",2017,0.14675,0.8532500000000001,0.0,0.229275
104,Scanteak,2017,0.0,1.0,0.0,0.0
105,according to google maps there's a scanteak opp. king albert park mrt. and the view on the right (overhead bridge) seems to match the google street view. this is probably king albert park mrt's bus stop.,2017,0.0,0.946,0.054,-0.074
106,Not sure if King Albert Park is the right place. I know there's a Scanteak place nearby. Please correct me if you know the place. Please keep an eye out for these pets if you're near the area!,2017,0.10625,0.849,0.04475,0.11432499999999998
107,Scanteak is pretty successful too,2016,0.7,0.3,0.0,0.7906
108,Does anyone know any more big places like IKEA to find furniture with similar style in sg? E.g. Scanteak/Picket and rail Thanks!! Specifically looking for the warehouse outlets to view more furniture under 1 roof!,2016,0.171,0.829,0.0,0.238575
